uuid,Nazwa,Utworzenie,organ_nadzorujacy,rodzaj,panstwowy_instytut_badawczy,typ,typ_instytucji_naukowej,REGON,NIP,NIP2,KRS,www,e-mail,telefon,kraj,wojewodztwo,ulica,numer,kod_pocztowy,miasto
f236728d-1588-4709-b663-636eb1c99c8a,Instytut Studiów Politycznych Polskiej Akademii Nauk,1990-06-19,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,006228247,5250008376,5250008376,,http://www.isppan.waw.pl,politic@isppan.waw.pl,22/8255221,Polska,mazowieckie,Polna,18/20,00-625,Warszawa
8cc45ab7-e9f8-4e3b-ac7b-5dd9a6fe481d,Instytut Systematyki i Ewolucji Zwierząt Polskiej Akademii Nauk,1989-10-31,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,000326227,6750001886,6750001886,,http://www.isez.pan.krakow.pl/,office@isez.pan.krakow.pl,12 422 19 01,Polska,małopolskie,ul. Sławkowska,17,31-016,Kraków
90b66a36-0afa-4f56-92ce-756f3e9cb72f,Instytut Sztuki Polskiej Akademii Nauk,1949-11-30,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,000325794,5250008548,5250008548,,http://www.ispan.pl,ispan@ispan.pl,22 50 48 200,Polska,mazowieckie,ul. Długa,26/28,00-950,Warszawa
143846ce-8fe9-41c3-bdec-a1cd935aa00f,Instytut Środowiska Rolniczego i Leśnego Polskiej Akademii Nauk,2009-04-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,301065720,7811834352,7811834352,,http://www.isrl.poznan.pl/,isrl@isrl.poznan.pl,618475603,Polska,wielkopolskie,ul. Bukowska,19,60-809,Poznań
d521ee64-660a-45c4-8a84-ffd99e99148d,Instytut Techniczny Wojsk Lotniczych,1953-06-17,Minister Obrony Narodowej,Instytucja naukowa,false,,instytut badawczy,010401369,5250007282,5250007282,,http://www.itwl.pl,grzegorz.kowalczyk@itwl.pl,602509939,Polska,mazowieckie,ul. Księcia Bolesława,6,01-494,Warszawa
a06695e5-49d1-49c4-96b5-ac55298f9288,Instytut Techniki Budowlanej,1945-05-24,"Minister Rozwoju, Pracy i Technologii (poprzednio MR)",Instytucja naukowa,false,,instytut badawczy,000063650,5250009358,5250009358,,http://www.itb.pl,ci@itb.pl,22 825 2885,Polska,mazowieckie,ul. Filtrowa,1,00-611,Warszawa
9ca024e5-9515-4af9-85e0-02ab32d3d65d,Instytut Techniki Górniczej KOMAG,1950-01-01,Minister Aktywów Państwowych,Instytucja naukowa,false,,instytut badawczy,000022473,6310200794,6310200794,,http://www.komag.eu,info@komag.eu,32 237 41 00,Polska,śląskie,ul. Pszczyńska,37,44-101,Gliwice
ca2a2d0a-202a-4189-8c9c-3f9d36488fba,Instytut Technologiczno-Przyrodniczy - Państwowy Instytut Badawczy,2010-01-01,Minister Rolnictwa i Rozwoju Wsi,Instytucja naukowa,true,,instytut badawczy,142173348,5342437004,5342437004,,http://www.itp.edu.pl,itp@itp.edu.pl,22 628-37-63,Polska,mazowieckie,ul. Aleja Hrabska,3,05-090,Falenty
5c2a24ba-d733-40e9-bb5e-84bc57bc94eb,Instytut Technologii Bezpieczeństwa MORATEX,1953-12-01,Minister Spraw Wewnętrznych i Administracji,Instytucja naukowa,false,,instytut badawczy,000047504,7240000210,7240000210,,http://www.moratex.eu,itb@moratex.eu,426373710,Polska,łódzkie,ul. Marii Skłodowskiej-Curie,3,90-505,Łódź
f900b059-1c0e-4c6c-9284-81c3c2ba4d6c,Instytut Technologii Paliw i Energii,1955-03-05,Minister Aktywów Państwowych,Instytucja naukowa,false,,instytut badawczy,000025945,6480008765,6480008765,138095,http://www.itpe.pl,office@itpe.pl,322710041,Polska,śląskie,Zamkowa,1,41-803,Zabrze
404cea58-1c75-4550-a1d8-6f1b600154db,Instytut Teologiczny im. bł. Wincentego Kadłubka w Sandomierzu,1992-10-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia kościelna,false,zawodowa,,,,,,,sekretariat.teologia@gmail.com,,Polska,świętokrzyskie,ul. Mariacka,9,27-600,Sandomierz
e08b5621-0f36-40cf-ab77-25bb47222743,Instytut Teologiczny im. św. Jana Kantego w Bielsku-Białej,1994-06-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia kościelna,false,zawodowa,,,,,,,,,Polska,śląskie,ul. Stefana Żeromskiego,5,43-307,Bielsko-Biała
8edaeb15-dfea-4184-a6ad-b61e040de1d8,Instytut Transportu Samochodowego,1952-07-17,Minister Infrastruktury (poprzednio MiB),Instytucja naukowa,false,,instytut badawczy,000127692,5250008382,5250008382,,www.its.waw.pl,info@its.waw.pl,22 43-85-400,Polska,mazowieckie,Jagiellońska,80,03-301,Warszawa
dcbbf3e8-3ee0-474a-9b9e-f0c2e403c540,Instytut Uprawy Nawożenia i Gleboznawstwa - Państwowy Instytut Badawczy,1950-05-31,Minister Rolnictwa i Rozwoju Wsi,Instytucja naukowa,true,,instytut badawczy,000079295,7160004281,7160004281,,www.iung.pl,iung@iung.pulawy.pl,81 4786 700,Polska,lubelskie,Czartoryskich,8,24-100,Puławy
a27304ff-fd9f-401c-8aa7-fb40ff0ff070,Instytut Warzywnictwa w Skierniewicach,1900-01-01,Minister Rolnictwa i Rozwoju Wsi,Instytucja naukowa,false,,instytut badawczy,,,,,,,,Polska,łódzkie,ul. Konstytucji 3 Maja,1,96-100,Skierniewice
fd60174d-73fa-4546-8dce-9f89a7663753,Instytut Włókien Naturalnych i Roślin Zielarskich - Państwowy Instytut Badawczy,2009-01-01,Minister Rolnictwa i Rozwoju Wsi,Instytucja naukowa,false,,instytut badawczy,301027411,7811830940,7811830940,,http://www.iwnirz.pl,sekretariat@iwnirz.pl,+48 61 84 55 800,Polska,wielkopolskie,ul. Wojska Polskiego,71,60-630,Poznań
32c6ba34-e607-447d-b1af-0772e4614e87,Instytut Wymiaru Sprawiedliwości,2009-04-01,,Instytucja naukowa,false,,inna instytucja naukowa,141768967,5252449305,5252449305,,www.iws.gov.pl,iws@iws.gov.pl,224649224,Polska,mazowieckie,ul. Krakowskie Przedmieście,25,00-071,Warszawa
3059e2c4-d76b-416b-8360-76fc2ced654d,Instytut Wysokich Ciśnień Polskiej Akademii Nauk,2004-10-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,015825134,5272445658,5272445658,,http://www.unipress.waw.pl,dyrekcja@unipress.waw.pl,226325010,Polska,mazowieckie,ul. Sokołowska,29/37,01-142,Warszawa
8b7eb83c-7912-4d15-a5bc-ccd48248e836,Instytut Wzornictwa Przemysłowego Sp. z o.o.,1950-10-01,,Instytucja naukowa,false,,inna instytucja naukowa,141244081,5250012484,5250012484,,http://www.iwp.com.pl/,iwp@iwp.com.pl,228600066,Polska,mazowieckie,ul. Świętojerska,5/7,00-236,Warszawa
7940b653-2eac-46c1-93a4-3b5c2d10c9e5,Instytut Zachodni im. Zygmunta Wojciechowskiego,1945-02-27,,Instytucja naukowa,false,,inna instytucja naukowa,632044086,7781028527,7781028527,,http://iz.poznan.pl,izpozpl@iz.poznan.pl,61 852 76 91,Polska,wielkopolskie,ul. Mostowa,27 A,61-854,Poznań
2c5489cb-fc19-40bb-b145-deea13bb2bfd,Instytut Zootechniki - Państwowy Instytut Badawczy,1950-04-01,Minister Rolnictwa i Rozwoju Wsi,Instytucja naukowa,true,,instytut badawczy,000079728,6750002130,6750002130,,www.iz.edu.pl,sekretariat@iz.edu.pl,+48 12 357 27 00,Polska,małopolskie,ul. Józefa Sarego,2,31-047,Kraków
89681dfa-9e7c-4d10-aadf-06c30eb939d8,Instytut Żywności i Żywienia im. prof. dra med. Aleksandra Szczygła,1963-04-12,Minister Zdrowia,Instytucja naukowa,false,,instytut badawczy,000288478,5250008910,5250008910,,http://www.izz.waw.pl,jarosz@izz.waw.pl,22-55-09-677,Polska,mazowieckie,ul. Powsińska,61/63,02-903,Warszawa
cc955ffe-325d-431e-a7b4-1a38aed786e7,Karkonoska Akademia Nauk Stosowanych w Jeleniej Górze,1998-07-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,zawodowa,,230480619,6112172838,6112172838,,http://www.kans.pl,rektorat@kans.pl,756453300,Polska,dolnośląskie,ul. Lwówecka,18,58-503,Jelenia Góra
99d58c47-a87e-4f81-a35e-fa050452a120,Kaszubsko-Pomorska Szkoła Wyższa w Wejherowie,2003-09-03,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,192946231,5882056406,5882056406,,http://www.kpsw.pl,dziekan@kpsw.pl,586722550,Polska,pomorskie,ul. Dworcowa,7,84-200,Wejherowo
9d3664e2-2c7a-448a-9fb2-278de61e6136,Katolicki Uniwersytet Lubelski Jana Pawła II w Lublinie,1918-01-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia kościelna,false,akademicka,,000514064,7120161005,7120161005,,http://www.kul.pl,rektorat@kul.pl,(81) 445 4120,Polska,lubelskie,ul. aleje Racławickie,14,20-950,Lublin
000053ac-4279-40a2-8c1f-00f49de6f80d,KGHM CUPRUM sp. z o.o. Centrum Badawczo-Rozwojowe,1967-06-01,,Instytucja naukowa,false,,inna instytucja naukowa,930093846,8960001770,8960001770,,https://kghmcuprum.com,kghm@kghmcuprum.com,71 78 12 201,Polska,dolnośląskie,gen. Władysława Sikorskiego,2-8,53-659,Wrocław
ae5d54c3-3056-46c2-84ba-ffa1f90281c7,Koszalińska Wyższa Szkoła Nauk Humanistycznych w Koszalinie,2005-08-25,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,320081611,6692404750,6692404750,,http://www.kwsnh.edu.pl,uczelnia.kwsnh@wp.pl,94 346 14 60,Polska,zachodniopomorskie,ul. Batalionów Chłopskich,79,75-333,Koszalin
336f05cc-b615-4f3c-94b2-65abc7f54264,Krakowska Akademia im. Andrzeja Frycza Modrzewskiego w Krakowie,2002-07-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,akademicka,,357129941,6762134096,6762134096,,http://www.ka.edu.pl,ahejmej@afm.edu.pl,012 2524618,Polska,małopolskie,ul. Gustawa Herlinga-Grudzińskiego,1,30-705,Kraków
12eccffc-5da2-476c-8e1b-08f8af877721,Krakowska Wyższa Szkoła Promocji Zdrowia w Krakowie,2002-08-06,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,356553625,6762217764,6762217764,,http://www.kwspz.pl,sekretariat@kwspz.pl,124233840,Polska,małopolskie,ul. Krowoderska,73,31-158,Kraków
871e140a-03db-4bf5-9c91-0b6bdd2a6798,Kujawska Szkoła Wyższa we Włocławku,1995-09-06,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,910215414,8881034634,8881034634,,http://www.ksw.wloclawek.pl,biurorektora@ksw.wloclawek.pl,660-713-891,Polska,kujawsko-pomorskie,pl. Wolności,1,87-800,Włocławek
e8d7b77e-388f-4bb6-a42b-0d3e6844b4c2,Lingwistyczna Szkoła Wyższa w Warszawie,1999-09-30,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,017239512,5213054005,5213054005,,http://www.lingwistyka.edu.pl,dziekanat@lingwistyka.edu.pl,22/2557420,Polska,mazowieckie,al. Aleje Jerozolimskie,148,02-326,Warszawa
2a791fc9-d5ce-41b0-bb08-f24378cfcce1,Lotnicza Akademia Wojskowa,1925-11-01,Minister Obrony Narodowej,Uczelnia publiczna,false,akademicka,,060059216,5060034353,5060034353,,https://www.law.mil.pl,rektorat@law.mil.pl,261517100,Polska,lubelskie,ul. Dywizjonu 303,35,08-521,Dęblin
f4dd5e8d-c071-4ec2-a048-faf9c2aae76d,Lubelska Akademia WSEI,2001-02-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,432260703,7122652693,7122652693,,http://www.wsei.lublin.pl,sekretariat@wsei.lublin.pl,81 749 17 77,Polska,lubelskie,ul. Projektowa,4,20-209,Lublin
5213bce4-2261-4345-9c43-ec74f1144d5e,Lubelska Szkoła Wyższa im. Króla Władysława Jagiełły w likwidacji z siedzibą w Lublinie,1999-03-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,431120911,9462193512,9462193512,,,,,Polska,lubelskie,ul. Archidiakońska,6,20-113,Lublin
3c4e0083-e15f-494e-a1b8-78e074b4dc7b,Lubelska Szkoła Wyższa w Rykach,1997-05-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,430840856,7162066820,7162066820,,http://www.lswryki.pl,rektorat@lswryki.pl,818654354,Polska,lubelskie,ul. Warszawska,3B,08-500,Ryki
2a47a7fc-815d-4423-a956-f03f0b8445d0,Lubuska Wyższa Szkoła Zdrowia Publicznego w Zielonej Górze w likwidacji,2008-08-28,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,080284601,9730939409,9730939409,,http://www.lwszp.pl,,,Polska,lubuskie,ul. Sulechowska,18,65-119,Zielona Góra
07f75f83-c25a-4520-835c-86ed2a8fa4df,Łużycka Szkoła Wyższa im. Jana Benedykta Solfy z siedzibą w Żarach,2004-03-02,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,978077991,9281906842,9281906842,,http://www.lsw.edu.pl,lsw@lsw.edu.pl,68 363 00 55,Polska,lubuskie,ul. Pszenna,2b,68-200,Żary
48cf3dc9-f437-4aca-aa8a-a5d9f404a7c4,Małopolska Uczelnia Państwowa im. rotmistrza Witolda Pileckiego w Oświęcimiu,2005-07-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,zawodowa,,120073552,5492231652,5492231652,,https://uczelniaoswiecim.edu.pl,biuro.rektora@uczelniaoswiecim.edu.pl,33 842 98 05,Polska,małopolskie,ul. Maksymiliana Kolbego,8,32-600,Oświęcim
4e642ca4-5fc5-490f-b021-ce2a453fc2e4,Małopolska Wyższa Szkoła Ekonomiczna z siedzibą w Tarnowie,1995-08-04,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,850361346,8731093256,8731093256,,http://www.mwse.edu.pl,mwse@mwse.edu.pl,14 688 00 19,Polska,małopolskie,ul. Ludwika Waryńskiego,14,33-100,Tarnów
609ca787-c203-4532-8f30-362d2c41ecd9,Małopolska Wyższa Szkoła im. Józefa Dietla w Krakowie w likwidacji,2003-06-04,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,356720247,9451986551,9451986551,,http://www.dietl.edu.pl,rektorat@dietl.edu.pl,888-019-624,Polska,małopolskie,ul. Legnicka,5,31-216,Kraków
0878762b-c7d9-4ea3-a52b-ecbad88c2bfb,Mazowiecka Uczelnia Medyczna w Warszawie,2004-09-10,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,015810820,5213302503,5213302503,,http://www.mum.edu.pl,sekretariat@mum.edu.pl,22 243 73 37,Polska,mazowieckie,ul. Ludwika Rydygiera,8,01-793,Warszawa
2f997b16-deae-42ea-a71b-a2598eee1413,Mazowiecka Wyższa Szkoła Humanistyczno-Pedagogiczna w Łowiczu,1993-09-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,750413081,8340008594,8340008594,,http://www.mwshp.lowicz.pl,sektetariat.mwshp@gmail.com,46/837-43-78,Polska,łódzkie,ul. Akademicka,1/3,99-400,Łowicz
33f9aec0-b371-4018-b797-3c41ca0d7d1e,Mazurska Szkoła Wyższa w Ełku z siedzibą w Ełku,2004-05-21,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,171006429,7431846283,7431846283,,http://www.msw.edu.pl,,,Polska,warmińsko-mazurskie,ul. Jana i Hieronima Małeckich,2,19-300,Ełk
d8ce144a-93fb-4475-95d8-94e322e3a8fb,Menedżerska Akademia Nauk Stosowanych w Warszawie,1995-07-04,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,011146123,1130121889,1130121889,,https://www.mans.org.pl,rektorat@mans.org.pl,(22) 5900710,Polska,mazowieckie,ul. Kawęczyńska,36,03-772,Warszawa
8c7212d0-2c9e-4105-8dd7-c9a54c862bc2,Międzynarodowa Akademia Nauk Stosowanych w Łomży,1996-07-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,450153672,7181415167,7181415167,,http://www.wsa.edu.pl,rektorat@wsa.edu.pl,862169497,Polska,podlaskie,ul. Studencka,19,18-400,Łomża
ac1a285e-2305-491a-9042-15f2e746c81d,"Międzynarodowa Szkoła Wyższa ""Concordia"" w Lubartowie",1993-06-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,lubelskie,ul. Bolesława Mucharskiego,10,21-100,Lubartów
4afc0cae-5fd7-491c-a6e5-5e0874dea809,Międzynarodowa Wyższa Szkoła Logistyki i Transportu we Wrocławiu,2001-06-13,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,932668452,8951749782,8951749782,,https://www.mwsl.eu,uczelnia@msl.com.pl,71 324-68-42,Polska,dolnośląskie,ul. Sołtysowicka,19b,51-168,Wrocław
4bedd38b-ba78-4856-b288-7c95eebc1d9e,Międzynarodowe Laboratorium Silnych Pól Magnetycznych i Niskich Temperatur,1968-05-11,Polska Akademia Nauk,Instytucja naukowa,false,,międzynarodowy instytut naukowy,000514093,8961000749,8961000749,,http://www.ml.pan.wroc.pl,agnieszka.domaradzka@ml.pan.wroc.pl,713907114,Polska,dolnośląskie,ul. Gajowicka,95,53-421,Wrocław
e16daa5b-e06b-4c65-8f73-a281aafeddfd,Międzynarodowy Instytut Biologii Molekularnej i Komórkowej w Warszawie,1999-01-01,Polska Akademia Nauk,Instytucja naukowa,false,,międzynarodowy instytut naukowy,013082798,5262278704,5262278704,,http://www.iimcb.gov.pl,secretariat@iimcb.gov.pl,(22) 59 70 700,Polska,mazowieckie,ul. Księcia Trojdena,4,02-109,Warszawa
0f0a528c-efac-485d-b3ee-1a3f2b640f2e,Międzynarodowy Instytut Mechanizmów i Maszyn Molekularnych Polskiej Akademii Nauk - IMol,2020-11-17,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,387899800,7011013688,7011013688,,www.imol.institute,projekty@imol.institute,48607435448,Polska,mazowieckie,ul. Marcina Flisa,6,02-247,Warszawa
99dd4a93-4f06-4407-a369-747fd4bbac77,MIĘDZYNARODOWY INSTYTUT ONKOLOGII MOLEKULARNEJ,2015-10-01,,Instytucja naukowa,false,,inna instytucja naukowa,362634106,7792434840,7792434840,,http://www.iimo.pl,poznan@iimo.pl,509970711,Polska,wielkopolskie,ul. Jakuba Krauthofera,23,60-203,Poznań
91d4e88b-bf82-4151-99d4-8e91de5ac284,Morski Instytut Rybacki - Państwowy Instytut Badawczy,1947-10-28,Minister Rolnictwa i Rozwoju Wsi,Instytucja naukowa,true,,instytut badawczy,000144733,5860102441,5860102441,,http://www.mir.gdynia.pl,sekretariat@mir.gdynia.pl,587356232,Polska,pomorskie,ul. Hugo Kołłątaja,1,81-332,Gdynia
dd487c6f-a552-4f79-add1-2ad62d60def8,Muzeum Archeologiczne w Poznaniu,1857-07-01,,Instytucja naukowa,false,,inna instytucja naukowa,000654977,7781027953,7781027953,,www.muzarp.poznan.pl,,48 61 852 64 30,Polska,wielkopolskie,ul. Wodna,27,61-781,Poznań
7376b034-1ad5-422a-a3ce-b7412888cb37,Muzeum Górnośląskie w Bytomiu,1910-05-12,,Instytucja naukowa,false,,inna instytucja naukowa,000278451,6260004392,6260004392,,http://www.muzeum.bytom.pl,sekretariat@muzeum.bytom.pl,+48 32 281 34 01,Polska,śląskie,pl. Jana III Sobieskiego,2,41-902,Bytom
11fb7b14-d357-4383-a3ea-734a7c3260b0,Muzeum Historii Fotografii im. Walerego Rzewuskiego w Krakowie,1986-12-31,,Instytucja naukowa,false,,inna instytucja naukowa,001258462,6771207972,6771207972,,www.mufo.krakow.pl,sekretariat@mufo.krakow.pl,+48 12 395 70 42,Polska,małopolskie,ul. Józefitów,16,30-045,Kraków
15d72db7-de64-4c7b-82ef-d952c13e2388,Muzeum Historyczne Miasta Krakowa,1899-05-31,,Instytucja naukowa,false,,inna instytucja naukowa,382698540,6762562544,6762562544,,,,,Polska,małopolskie,rynek Rynek Główny,35,31-011,Kraków
1fe5fa7e-664f-448f-95c1-a19cc6a7664a,Muzeum i Instytut Zoologii Polskiej Akademii Nauk,1819-01-01,Polska Akademia Nauk,Instytucja naukowa,false,,instytut naukowy PAN,016912059,5250008689,5250008689,,http://www.miiz.waw.pl,sekretariat@miiz.waw.pl,22 629 32 21,Polska,mazowieckie,Wilcza,64,00-679,Warszawa
84fb79da-3e44-465c-b823-231d4e52b764,Muzeum Narodowe w Krakowie,1879-10-07,,Instytucja naukowa,false,,inna instytucja naukowa,000275961,6750004442,6750004442,,http://www.muzeum.krakow.pl,dyrekcja@muzeum.krakow.pl,122955620,Polska,małopolskie,al. Aleja 3 Maja,1,30-062,Kraków
2f9e2bb1-bcc3-4238-956e-aa4e4f1a0405,Muzeum Narodowe w Poznaniu,1950-06-18,,Instytucja naukowa,false,,inna instytucja naukowa,000275978,7770006321,7770006321,,http://www.mnp.art.pl,mnp@mnp.art.pl,(61)85-68-000,Polska,wielkopolskie,al. Aleje Karola Marcinkowskiego,9,61-745,Poznań
a8cd037e-c268-4671-9890-b00628258e10,Muzeum Sztuki w Łodzi,1930-04-13,,Instytucja naukowa,false,,inna instytucja naukowa,000277500,7241000146,7241000146,,http://msl.org.pl,muzeum@msl.org.pl,48426338273,Polska,łódzkie,ul. płk. dr. St. Więckowskiego,36,90-734,Łódź
a1d1a77a-3ee7-4907-b99c-37101c6f4f03,Muzeum Sztuki Współczesnej w Krakowie MOCAK,2009-12-02,,Instytucja naukowa,false,,inna instytucja naukowa,121135203,6751427073,6751427073,,www.mocak.pl,mocak@mocak.pl,12 2634000,Polska,małopolskie,ul. Lipowa,4,30-702,Kraków
1ae24be8-cdc4-4a46-b7b3-eed283b003c9,Nadbużańska Szkoła Wyższa im. Marka J. Karpia w Siemiatyczach,2001-10-09,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,052014958,5441397704,5441397704,,,nsw.rektorat@op.pl,85 655 59 19,Polska,podlaskie,ul. Tadeusza Kościuszki,43,17-300,Siemiatycze
29b47066-4dca-4b1d-ba55-14e3ee02fb1a,Narodowe Centrum Badań Jądrowych,1955-06-04,Minister Środowiska i Klimatu (poprzednio MŚ),Instytucja naukowa,false,,instytut badawczy,001024043,5320100125,5320100125,,http://www.ncbj.gov.pl,ncbj@ncbj.gov.pl,22 273 1001,Polska,mazowieckie,ul. Andrzeja Sołtana,7,05-400,Otwock
b7bb6dea-d926-4b36-9e6d-e0ad8061342e,"Narodowy Instytut Geriatrii, Reumatologii i Rehabilitacji im. prof. dr hab. med. Eleonory Reicher",1951-03-10,Minister Zdrowia,Instytucja naukowa,false,,instytut badawczy,000288567,5250011042,5250011042,,http://www.spartanska.pl,sekretariat.dyrektora@spartanska.pl,22 670-93-20,Polska,mazowieckie,ul. Spartańska,1,02-637,Warszawa
10bec212-96e2-4fda-a6e1-15cc727d814b,Narodowy Instytut Kardiologii Stefana Kardynała Wyszyńskiego – Państwowy Instytut Badawczy,1979-03-21,Minister Zdrowia,Instytucja naukowa,true,,instytut badawczy,000837583,5250008525,5250008525,,http://www.ikard.pl,nauka@ikard.pl,22 34 34 150,Polska,mazowieckie,ul. Alpejska,42,04-628,Warszawa
8b0d7c21-1910-4cfc-be64-151bb01ed2be,Narodowy Instytut Leków,1952-05-14,Minister Zdrowia,Instytucja naukowa,false,,instytut badawczy,015244176,5213212384,5213212384,,http://www.nil.gov.pl/,sekretariat@nil.gov.pl,228514369,Polska,mazowieckie,Chełmska,30/34,00-725,Warszawa
5735d6d4-b607-4036-b8c7-b39e271c8b90,Narodowy Instytut Muzyki i Tańca,2013-07-24,,Instytucja naukowa,false,,inna instytucja naukowa,,,,,http://www.imit.org.pl,andrzej.kosowski@imit.org.pl,,Polska,mazowieckie,ul. Aleksandra Fredry,8,00-097,Warszawa
bdcdbaed-bbf2-43bd-b224-c5d80dd351fb,Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie – Państwowy Instytut Badawczy,1932-05-29,Minister Zdrowia,Instytucja naukowa,true,,instytut badawczy,000288366,5250008057,5250008057,144803,http://www.pib-nio.pl,dzielnauki@pib-nio.pl,(22) 546-20-00,Polska,mazowieckie,Wilhelma Konrada Roentgena,5,02-034,Warszawa
617decfb-3a18-4108-bfde-bfe68fa3c662,Narodowy Instytut Zdrowia Publicznego PZH – Państwowy Instytut Badawczy,1918-11-11,Minister Zdrowia,Instytucja naukowa,true,,instytut badawczy,000288461,5250008732,5250008732,,http://www.pzh.gov.pl,dyrektor@pzh.gov.pl,22 54 21 202,Polska,mazowieckie,ul. Chocimska,24,00-791,Warszawa
